,qid,no,doc,rel
3741,92,0,clueweb12-0302wb-25-31454,0
3743,92,0,clueweb12-0510wb-67-25843,0
3744,92,0,clueweb12-0205wb-62-19287,0
3745,92,0,clueweb12-1804wb-71-27870,0
3746,92,0,clueweb12-1804wb-71-27890,0
3747,92,0,clueweb12-0205wb-62-19283,0
3748,92,0,clueweb12-1804wb-71-27871,0
3749,92,0,clueweb12-1701wb-78-17030,0
3750,92,0,clueweb12-0201wb-54-12326,0
3751,92,0,clueweb12-0311wb-89-31284,0
3752,92,0,clueweb12-1213wb-06-28696,0
3753,92,0,clueweb12-1805wb-18-05601,0
3754,92,0,clueweb12-1409wb-54-13556,0
3755,92,0,clueweb12-0700wb-47-02118,0
3756,92,0,clueweb12-0005wb-87-33100,0
3757,92,0,clueweb12-0112wb-69-01622,0
3758,92,0,clueweb12-1806wb-98-03617,0
3759,92,0,clueweb12-0108wb-65-09362,0
3760,92,0,clueweb12-1807wb-78-08240,0
3761,92,0,clueweb12-0309wb-04-09497,0
3762,75,0,clueweb12-0715wb-43-05733,0
3763,75,0,clueweb12-0011wb-87-05422,1
3764,75,0,clueweb12-0811wb-54-10411,1
3765,75,0,clueweb12-0706wb-50-01408,0
3766,75,0,clueweb12-0700tw-75-09512,0
3768,75,0,clueweb12-0917wb-70-23068,1
3769,75,0,clueweb12-0008wb-70-30689,0
3770,75,0,clueweb12-0714wb-75-22632,0
3771,75,0,clueweb12-0914wb-90-09643,1
3772,75,0,clueweb12-0204wb-46-12620,0
3773,75,0,clueweb12-0717wb-28-26789,0
3774,75,0,clueweb12-0304wb-56-06993,0
3775,75,0,clueweb12-1302wb-60-06292,0
3776,75,0,clueweb12-0800wb-50-03640,0
3777,75,0,clueweb12-1800tw-13-16774,1
3778,75,0,clueweb12-0301tw-55-10287,0
3779,75,0,clueweb12-0914wb-41-09518,1
3780,75,0,clueweb12-0504wb-76-02121,0
3781,75,0,clueweb12-0206wb-26-31671,0
3782,75,0,clueweb12-0604wb-23-29290,1
3784,75,0,clueweb12-1000tw-83-15487,1
3785,75,0,clueweb12-1216wb-49-27845,0
3786,75,0,clueweb12-0011wb-58-22226,0
3787,75,0,clueweb12-1100wb-45-08702,0
3788,75,0,clueweb12-0917wb-27-05952,1
3790,75,0,clueweb12-0916wb-09-06141,1
3791,75,0,clueweb12-1700tw-56-13612,1
3792,75,0,clueweb12-1000tw-16-05378,0
3793,75,0,clueweb12-0600tw-20-03795,0
3794,75,0,clueweb12-1004wb-44-18843,1
3795,75,0,clueweb12-1413wb-72-19609,0
3796,75,0,clueweb12-0916wb-09-06139,1
3797,75,0,clueweb12-1803wb-97-16278,0
3798,75,0,clueweb12-0917wb-32-14582,1
3799,75,0,clueweb12-0918wb-56-26093,1
3800,75,0,clueweb12-0205wb-55-25044,0
3801,75,0,clueweb12-1005wb-94-29721,0
3802,75,0,clueweb12-0600wb-44-24225,1
3803,75,0,clueweb12-0013wb-36-18720,1
3804,75,0,clueweb12-0800wb-94-09672,0
3805,75,0,clueweb12-1308wb-63-11393,1
3806,75,0,clueweb12-1805wb-00-05134,0
3807,75,0,clueweb12-1213wb-28-14674,0
3809,75,0,clueweb12-1805wb-32-03877,0
3810,75,0,clueweb12-0000wb-68-21935,0
3811,86,0,clueweb12-0008wb-85-29070,0
3812,86,0,clueweb12-1113wb-73-30812,0
3813,86,0,clueweb12-1008wb-65-31815,0
3814,86,0,clueweb12-0102wb-10-29335,0
3815,86,0,clueweb12-0300tw-80-00247,0
3816,86,0,clueweb12-1909wb-44-21868,0
3817,86,0,clueweb12-1601wb-42-17894,0
3818,86,0,clueweb12-1801wb-18-13260,0
3819,86,0,clueweb12-1412wb-56-00757,0
3820,86,0,clueweb12-1009wb-05-08605,1
3821,86,0,clueweb12-1108wb-15-10493,0
3822,86,0,clueweb12-0915wb-41-07489,0
3823,86,0,clueweb12-1008wb-99-25749,0
3824,86,0,clueweb12-0711wb-35-18384,0
3825,86,0,clueweb12-0305wb-51-17832,0
3827,86,0,clueweb12-0201wb-43-27109,0
3828,86,0,clueweb12-0008wb-85-29068,0
3829,86,0,clueweb12-1008wb-62-10788,0
3830,86,0,clueweb12-1410wb-21-01717,0
3831,86,0,clueweb12-1113wb-12-15478,0
3832,86,0,clueweb12-1008wb-52-33033,0
3835,86,0,clueweb12-1909wb-85-16434,0
3836,86,0,clueweb12-0706wb-49-16750,0
3837,86,0,clueweb12-1008wb-52-33036,0
3838,86,0,clueweb12-1804wb-93-12425,0
3839,86,0,clueweb12-0912wb-80-13280,0
3840,86,0,clueweb12-1801wb-41-11944,0
3841,86,0,clueweb12-1801wb-54-15063,0
3842,86,0,clueweb12-1800wb-33-20240,0
3843,86,0,clueweb12-0310wb-38-22973,0
3844,86,0,clueweb12-1705wb-79-06471,0
3845,86,0,clueweb12-1801wb-04-01656,0
3847,86,0,clueweb12-1911wb-72-03495,0
3849,86,0,clueweb12-0805wb-33-22430,0
3850,86,0,clueweb12-1800wb-28-03882,0
3851,86,0,clueweb12-1800wb-28-03883,0
3852,86,0,clueweb12-0304wb-56-05255,1
3853,86,0,clueweb12-1804wb-01-07034,0
3854,86,0,clueweb12-0008wb-85-29076,0
3856,86,0,clueweb12-0202wb-34-19787,0
3858,86,0,clueweb12-0008wb-85-29079,0
